n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/activities/prefixes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/current-prefixes,v_/ports#link-tr-ssm-b-1-y/metrics/network-outgoing-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/as-path/total-entries,v_/ports#link-intgw-exgw-a-3-x/metrics/network-outgoing-bytes-rate,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/address-families/address-family/prefixes/total-entries,v_/devices#RR-01/power_state,n_/devices/modules/Cisco-IOS-XE-interfaces-oper/interfaces/interface/diffserv-info/diffserv-target-classifier-stats/queuing-stats/drop-pkts,v_/ports#link-tr-intgw-a-3-x/metrics/network-incoming-bytes,n_/devices/modules/Cisco-IOS-XE-bgp-oper/bgp-state-data/neighbors/neighbor/prefix-activity/sent/explicit-withdraw,p_/computes0/metrics/compute-node/compute-node-cpu-idle-percent,v_/ports#TR-02/metrics/network-outgoing-packets,v_/ports#TR-01/metrics/network-outgoing-packets,v_/ports#link-intgw-exgw-b-1-x/metrics/network-outgoing-bytes-rate,v_/ports#link-tr-intgw-a-2-x/metrics/network-outgoing-bytes
1686643,7836,15627574881884.0,3114,1207228.5499918600,7836,1,112884548,179375626.0,4,64.0,12651180.0,15220627.0,1250161.5401427300,19216904510827.0
1686643,7836,15627856564524.0,3114,1201689.251969040,7836,1,112916039,179376551.0,4,64.0,12651251.0,15220745.0,1243059.7431083000,19217076333784.0
1686643,7836,15628136141348.0,3114,1246379.5581345000,7836,1,112942020,179377362.0,4,64.0,12651327.0,15220836.0,1256193.0700182900,19217247005155.0
1686643,7836,15630097297982.0,4671,1204079.904150900,7836,1,113091143,179382588.0,4,62.0,12651762.0,15221373.0,1248997.7096265200,19218102354234.0
1686643,7836,15630376297246.0,3114,423642.8933561250,7836,1,113165929,179383399.0,4,64.0,12651827.0,15221451.0,1244780.676355110,19218443767304.0
1686643,7836,15630659240064.0,3114,0.0,7836,1,113240531,179384603.0,4,64.0,12651905.0,15221543.0,1241192.2442292300,19218615304392.0
1686643,7836,15630937752054.0,3114,0.0,7836,1,113301874,179385468.0,4,64.0,12651977.0,15221624.0,1251639.2710158600,19218615304392.0
1686643,7836,15631219837898.0,3114,0.0,7836,1,113312977,179386279.0,4,64.0,12652067.0,15221732.0,1247943.312150950,19218957326742.0
1686643,7836,15633252226522.0,4671,1208345.1586474200,7836,1,113420672,179392701.0,5,63.0,12652498.0,15222245.0,1246239.134469140,19220051927576.0
1686643,7836,15633666673282.0,4671,974919.4555237160,7836,1,113420672,179393590.0,5,64.0,12652568.0,15222335.0,1250891.0742775100,19220051927576.0
1686643,7836,15634079516202.0,4671,647609.3833867040,7836,1,113420672,179393590.0,5,65.0,12652658.0,15222421.0,1248323.5709058100,19220723194668.0
1686643,7836,15634079516202.0,4671,649752.3423471120,7836,1,113420672,179394401.0,5,64.0,12652658.0,15222421.0,1248323.5709058100,19220723194668.0
1686643,7836,15634905219710.0,4671,646991.0136044620,7836,1,113420672,179395212.0,5,64.0,12652805.0,15222562.0,1244310.1105015300,19221393530655.0
1686643,7836,15636959763370.0,4671,1201584.5050052500,7836,1,113472662,179425560.0,6,63.0,12653236.0,15223027.0,1247067.1889195100,19222574310257.0
1686643,7836,15637127609838.0,4671,1076153.1298522400,7836,1,113472662,179426758.0,6,64.0,12653308.0,15223112.0,1242670.6548024900,19222745958082.0
1686643,7836,15637297068006.0,4671,625980.0662091540,7836,1,113472662,179427696.0,6,64.0,12653379.0,15223205.0,1249983.6272405600,19222916582965.0
1686643,7836,15637463944186.0,4671,621794.032306165,7836,1,113472662,179427696.0,6,64.0,12653458.0,15223386.0,1244619.340987830,19223088458443.0
1686643,7836,15637633268666.0,4671,624078.4865335650,7836,1,113472662,179429759.0,6,64.0,12653532.0,15223474.0,1247954.5040426900,19223260190784.0
1686643,7836,15639440278278.0,4671,1212391.0912362500,7836,1,113520171,179435559.0,6,63.0,12653971.0,15223995.0,1252432.0533331100,19224288253692.0
1686643,7836,15639720580708.0,4671,1201892.1768018500,7836,1,113530381,179448510.0,6,64.0,12654043.0,15223995.0,1242278.6488057300,19224459919391.0
1686643,7836,15639999680284.0,4671,1214100.9929346900,7836,1,113540515,179449321.0,6,64.0,12654114.0,15224086.0,139.3180102890290,19224459919391.0
1686643,7836,15640278629552.0,4671,1207086.2737516600,7836,1,113550704,179450246.0,6,64.0,12654186.0,15224261.0,0.0,19224631320266.0
1686643,7836,15640557743950.0,4671,1204376.6018107800,7836,1,113560994,179451057.0,6,64.0,12654257.0,15224341.0,0.0,19224973629834.0
1686643,7836,15640836276072.0,4671,1206057.513467010,7836,1,113571169,179452202.0,6,64.0,12654332.0,15224420.0,0.0,19225144997679.0
1686643,7836,15642796792984.0,4671,1210797.2527005500,7836,1,113632464,179503709.0,6,64.0,12654766.0,15224963.0,1251208.2496205300,19226173927458.0
1686643,7836,15643077495124.0,4671,1207650.088248600,7836,1,113642669,179503709.0,6,64.0,12654837.0,15225042.0,1245140.6851919900,19226344911187.0
1686643,7836,15643359262326.0,4671,1203600.4525618700,7836,1,113652821,179505499.0,6,64.0,12654908.0,15225142.0,1243900.0163589400,19226516635298.0
1686643,7836,15643640384542.0,4671,1208306.228235330,7836,1,113662939,179506383.0,6,64.0,12654991.0,15225142.0,1246959.6910568700,19226687983888.0
1686643,7836,15643920869740.0,4671,1214083.6960483900,7836,1,113673194,179507194.0,6,64.0,12655066.0,15225317.0,1253887.0524086500,19226858760245.0
1686643,7836,15645883994928.0,4671,1210621.8858267600,7836,1,113734462,179519611.0,6,63.0,12655501.0,15225759.0,1251131.2291321400,19227716509774.0
1686643,7836,15646163524840.0,4671,1201081.6102907700,7836,1,113744705,179544173.0,6,64.0,12655574.0,15225923.0,1237861.806291410,19227887184993.0
1686643,7836,15646446528704.0,4671,1207885.4224738800,7836,1,113754889,179591964.0,6,64.0,12655646.0,15226015.0,1248335.6306627400,19228230307997.0
1686643,7836,15646446528704.0,4671,1210145.056371410,7836,1,113765268,179591964.0,6,64.0,12655718.0,15226015.0,1201105.155820490,19228230307997.0
1686643,7836,15647006700918.0,4671,1206841.5593619700,7836,1,113775478,179631087.0,6,64.0,12655794.0,15226181.0,1248316.710932620,19228572880350.0
1686643,7836,15649027586632.0,4671,1198124.5233979300,7836,1,113845782,179683695.0,6,63.0,12656225.0,15226727.0,1237747.8946865100,19229429896393.0
1686643,7836,15649442438390.0,4671,1221751.8292750100,7836,1,113894633,179684457.0,6,63.0,12656297.0,15226818.0,1090066.133735060,19229547099974.0
1686643,7836,15649853731920.0,4671,1255914.6652897200,7836,1,113943644,179685255.0,6,63.0,12656368.0,15226874.0,753544.6478654320,19229547100634.0
1686643,7836,15650266952564.0,4671,1242689.9333616000,7836,1,113992501,179686009.0,6,64.0,12656450.0,15226999.0,744887.68454373,19229547101294.0
1686643,7836,15650681073028.0,4671,1252178.3671230700,7836,1,114041536,179686909.0,6,64.0,12656528.0,15226999.0,750665.1820625070,19229547102064.0
1686643,7836,15652447982362.0,4671,1208720.3128066600,7836,1,114156054,179691521.0,6,63.0,12656882.0,15227517.0,1249454.0042704600,19230196146132.0
1686643,7836,15652934005372.0,4671,1206100.6022216300,7836,1,114204476,179693589.0,6,63.0,12657030.0,15227660.0,1188637.459746660,19230367190785.0
1686643,7836,15653102815568.0,4671,1246861.8150453600,7836,1,114252770,179694592.0,6,64.0,12657118.0,15227660.0,758553.8164170880,19230709215823.0
1686643,7836,15653270111946.0,4671,1250122.3308125300,7836,1,114301174,179695549.0,6,64.0,12657189.0,15227861.0,761897.2919890680,19230709215823.0
1686643,7836,15653439419948.0,4671,1251196.1363014100,7836,1,114349628,179696433.0,6,64.0,12657267.0,15227861.0,761152.5833300960,19230880938684.0
1686643,7836,15655554160336.0,4671,1210892.6842527300,7836,1,114481005,179702201.0,6,63.0,12657771.0,15228481.0,1248681.3888488600,19232248974948.0
1686643,7836,15655888345584.0,4671,1210369.363749380,7836,1,114492099,179702201.0,6,63.0,12657851.0,15228665.0,1249145.0626526000,19232419792906.0
1686643,7836,15656222402698.0,4671,1206798.88132163,7836,1,114503140,179702201.0,6,63.0,12657925.0,15228749.0,1246782.953603740,19232590539360.0
1686643,7836,15656556817942.0,4671,1204563.306917010,7836,1,114514203,179702201.0,6,63.0,12658001.0,15228834.0,1244151.9965737700,19232761531362.0
1686643,7836,15656892840078.0,4671,1203428.5659706400,7836,1,114525336,179702201.0,6,63.0,12658072.0,15228834.0,1245240.5798725900,19232761531362.0
1686643,7836,15658899803240.0,4671,1216231.7085847000,7836,1,114591854,179706625.0,6,63.0,12658507.0,15229439.0,1254773.8032007600,19233959244789.0
1686643,7836,15659233442942.0,4671,1203869.319904100,7836,1,114603019,179708815.0,6,63.0,12658577.0,15229529.0,1244979.7100480400,19233959244789.0
1686643,7836,15659233442942.0,4671,1202539.769272630,7836,1,114613993,179709921.0,6,63.0,12658648.0,15229529.0,1242834.7681513000,19234129751664.0
1686643,7836,15659903129508.0,4671,1208388.7214693800,7836,1,114625076,179710977.0,6,63.0,12658724.0,15229616.0,1248302.4118612,19234472136610.0
1686643,7836,15660237158576.0,4671,1208737.559486720,7836,1,114636145,179710977.0,6,63.0,12658795.0,15229785.0,1250063.1389419100,19234642860429.0
1686643,7836,15662291897834.0,4671,1201820.2262546400,7836,1,114698461,179717963.0,6,63.0,12659225.0,15230502.0,1240813.8777307000,19235498326723.0
1686643,7836,15662703895928.0,4671,962947.5308011860,7836,1,114698461,179719086.0,6,64.0,12659297.0,15230593.0,1246296.0038685300,19236075358405.0
1686643,7836,15663117659984.0,4671,644546.9660389540,7836,1,114698461,179719897.0,6,65.0,12659378.0,15230684.0,1245372.0212343700,19236075358405.0
1686643,7836,15663530744784.0,4671,648622.3804913250,7836,1,114698461,179720708.0,6,64.0,12659450.0,15230740.0,1250679.611119150,19236746292813.0
1686643,7836,15663944185036.0,4671,647738.2155644270,7836,1,114698461,179721706.0,6,65.0,12659526.0,15230833.0,1248449.9444255800,19237081111115.0
1686643,7836,15666066740340.0,4671,1211633.6264797300,7836,1,114762987,179726565.0,6,63.0,12659959.0,15231784.0,1244178.3358354600,19238110964822.0
1686643,7836,15666480031164.0,4671,1223202.8293356300,7836,1,114812280,179728386.0,6,63.0,12660031.0,15231874.0,1135752.4855169500,19238243366919.0
1686643,7836,15666891451862.0,4671,1254538.3163713200,7836,1,114861621,179729070.0,6,65.0,12660103.0,15231960.0,745258.5796733180,19238243366919.0
1686643,7836,15667304765170.0,4671,1237016.1465588900,7836,1,114910991,179729070.0,6,64.0,12660174.0,15231960.0,735142.7024380410,19238243366919.0
1686643,7836,15667718719242.0,4671,1250750.633951470,7836,1,114960391,179730630.0,6,64.0,12660250.0,15232154.0,743166.3392219420,19238243366919.0
1686643,7836,15669830415380.0,4671,1203696.0692181100,7836,1,115073147,179736111.0,6,63.0,12660683.0,15233061.0,1243475.2375442800,19239067594832.0
1686643,7836,15670166939086.0,4671,1215288.5446834800,7836,1,115083914,179738061.0,6,63.0,12660754.0,15233153.0,1256195.9493567700,19239067594832.0
1686643,7836,15670503563064.0,4671,1196583.550575790,7836,1,115094497,179738721.0,6,63.0,12660835.0,15233250.0,1241572.4848593900,19239410368112.0
1686643,7836,15670838859174.0,4671,1211073.1440417700,7836,1,115105177,179739451.0,6,63.0,12660906.0,15233331.0,1252573.9471400700,19239410368112.0
1686643,7836,15671176516688.0,4671,1196669.9787434700,7836,1,115115807,179740221.0,6,63.0,12660981.0,15233331.0,1239495.805095270,19239581080164.0
1686643,7836,15671512707910.0,4671,1208379.8175148400,7836,1,115126450,179740881.0,6,63.0,12661052.0,15233514.0,1251657.4952446800,19239753045920.0
1686643,7835,15673606929652.0,4671,1207352.802101340,7835,1,115182467,179745363.0,7,63.0,12661495.0,15234427.0,1251471.8124881800,19240814424152.0
1686643,7835,15674021325054.0,4671,758474.5993738590,7835,1,115182467,179746923.0,7,67.0,12661565.0,15234513.0,844282.1759916670,19240814424836.0
1686643,7835,15674433541060.0,4671,645616.4131115390,7835,1,115182467,179747607.0,7,66.0,12661639.0,15234600.0,739808.2301088430,19240814425634.0
1686643,7835,15674848407234.0,4671,643332.0278283100,7835,1,115182467,179748523.0,7,67.0,12661714.0,15234689.0,737524.2568719300,19240814425634.0
1686643,7835,15675260513716.0,4671,649287.538099548,7835,1,115182467,179749207.0,7,66.0,12661786.0,15234776.0,743654.4495044650,19240814426436.0
1686644,7836,15677314643934.0,4671,1207620.0346338800,7836,1,115241714,179754097.0,7,63.0,12662221.0,15235697.0,1248480.8631958500,19241785547790.0
1686644,7836,15677652104094.0,4671,1199309.3656700400,7836,1,115252300,179754859.0,7,63.0,12662304.0,15235697.0,1241749.5058780200,19241785547790.0
1686644,7836,15677988246926.0,4671,1208266.3025989100,7836,1,115262989,179755657.0,7,63.0,12662375.0,15235870.0,1250633.2371485600,19242128530716.0
1686644,7836,15678324679526.0,4671,1204922.440465130,7836,1,115273634,179756341.0,7,63.0,12662451.0,15235962.0,1250321.1114128900,19242299869594.0
1686644,7836,15678662304084.0,4671,1201727.0100372700,7836,1,115284274,179757025.0,7,63.0,12662523.0,15235962.0,1245113.7970410500,19242471775750.0
1686644,7836,15680615066870.0,4671,1207089.8595326300,7836,1,115344813,179762208.0,7,63.0,12663145.0,15236682.0,1249375.2680531800,19243328366850.0
1686644,7836,15680783889022.0,4671,981204.2358188810,7836,1,115344813,179763024.0,7,64.0,12663223.0,15236847.0,1247041.341981550,19243670977954.0
1686644,7836,15680783889022.0,4671,623392.2900594910,7836,1,115344813,179763024.0,7,64.0,12663294.0,15236937.0,1248532.143744960,19243842069124.0
1686644,7836,15681119863856.0,4671,625978.5339658930,7836,1,115344813,179765049.0,7,64.0,12663369.0,15237027.0,1252534.2863037000,19243842069124.0
1686644,7836,15681288970018.0,4671,619608.257390112,7836,1,115344813,179765958.0,7,64.0,12663441.0,15237027.0,1239032.411338180,19244185254522.0
1686644,7836,15683119788378.0,4671,1206146.6713509900,7836,1,115399155,179770381.0,7,63.0,12664262.0,15237637.0,1244154.1922275300,19245213744952.0
1686644,7836,15683286943552.0,4671,1209456.2752780400,7836,1,115447253,179772316.0,7,64.0,12664334.0,15237725.0,1158895.69156767,19245384675155.0
1686644,7836,15683456437716.0,4671,1246946.0105639000,7836,1,115495157,179773127.0,7,64.0,12664404.0,15237725.0,770361.3705528720,19245384675155.0
1686644,7836,15683623820120.0,4671,1246374.125172810,7836,1,115543206,179773938.0,7,64.0,12664481.0,15237907.0,769808.7268740390,19245728001499.0
1686644,7836,15683791453854.0,4671,1247444.1131944900,7836,1,115591097,179774822.0,7,64.0,12664551.0,15237958.0,769808.7268740390,19245898831479.0
1686644,7836,15685600429462.0,4671,1206708.9329540600,7836,1,115705250,179779979.0,7,63.0,12665180.0,15238509.0,1248828.987342000,19246927191940.0
1686644,7836,15685936985054.0,4671,1208312.1480458500,7836,1,115715968,179781129.0,7,63.0,12665447.0,15238595.0,1246494.7571852500,19247098621751.0
1686644,7836,15686274031942.0,4671,1202254.470342050,7836,1,115726658,179782367.0,7,63.0,12665512.0,15238595.0,1246494.7571852500,19247098621751.0
1686644,7836,15686610734288.0,4671,1196917.2386814600,7836,1,115737316,179783378.0,7,63.0,12665595.0,15238789.0,1239883.1392909500,19247441646744.0
1686644,7836,15686946806540.0,4671,1203539.6455743900,7836,1,115748003,179784508.0,7,63.0,12665665.0,15238789.0,1247720.3109986400,19247612793801.0
1686644,7836,15687284521130.0,4671,1204240.1933761000,7836,1,115758825,179784508.0,7,63.0,12665735.0,15238862.0,1247378.6066808100,19247784709620.0
1686644,7835,15689049229890.0,4671,1202968.4931921900,7835,1,115816340,179791637.0,8,63.0,12666568.0,15239503.0,1248123.434449320,19248813036703.0
1686644,7835,15689049229890.0,4671,765575.0639884880,7835,1,115816340,179791637.0,8,65.0,12666638.0,15239587.0,886100.3588574030,19248813036703.0
1686644,7835,15689049229890.0,4671,621581.8097236300,7835,1,115816340,179793337.0,8,66.0,12666715.0,15239587.0,766964.996359164,19248984245870.0
1686644,7835,15689049229890.0,4671,624219.1055024920,7835,1,115816340,179793337.0,8,66.0,12666715.0,15239680.0,770080.872790324,19249156034145.0
1686644,7835,15689049229890.0,4671,624594.2097220220,7835,1,115816340,179795127.0,8,66.0,12666851.0,15239851.0,769921.1740355510,19249327454260.0
1686645,7836,15690890671860.0,4671,1209057.9292106000,7836,1,115875176,179801334.0,8,63.0,12667696.0,15240380.0,1252849.6404563700,19250355405120.0
1686645,7836,15691226168348.0,4671,1199862.3624047500,7836,1,115885858,179802223.0,8,63.0,12667767.0,15240465.0,1245331.3415371200,19250697946463.0
1686645,7836,15691562779496.0,4671,1205549.042241010,7836,1,115896548,179803148.0,8,63.0,12667842.0,15240558.0,1251428.883523560,19250869309194.0
1686645,7836,15691899919654.0,4671,1202057.2214435800,7836,1,115907229,179803959.0,8,63.0,12667913.0,15240558.0,1247247.183426220,19251040979575.0
1686645,7836,15692237361274.0,4671,1204447.628012090,7836,1,115917873,179803959.0,8,63.0,12667984.0,15240729.0,1246346.4820108800,19251212785730.0
1694399,7836,16244942522616.0,4671,1215966.265866870,7836,1,137181056,181855961.0,4,63.0,12793706.0,15391350.0,1252542.2501499600,19541311635901.0
1694399,7836,16244942522616.0,3114,1215903.203726070,7836,1,137181056,181856772.0,4,64.0,12793783.0,15391442.0,1250584.1147817900,19541482289506.0
1694399,7836,16245222322344.0,3114,1207888.6040314600,7836,1,137181056,181857697.0,4,64.0,12793855.0,15391530.0,1243274.3793160900,19541653811965.0
1694399,7836,16245501019796.0,3114,1214002.355997550,7836,1,137181056,181858635.0,4,64.0,12793927.0,15391616.0,1247708.4708306300,19541825220119.0
1694399,7836,16245778777278.0,3114,1231513.3277229500,7836,1,137181056,181859446.0,4,64.0,12794000.0,15391702.0,1241567.549398770,19541995381428.0
1694399,7836,16247675209282.0,4671,1213070.198750100,7836,1,137240432,181864884.0,4,63.0,12794443.0,15392237.0,1251016.4214463700,19543021699956.0
1694399,7836,16248006189422.0,3114,1216631.9414464300,7836,1,137313897,181865695.0,4,63.0,12794518.0,15392327.0,1251644.8931119400,19543193212993.0
1694399,7836,16248284359964.0,3114,1208973.7060333600,7836,1,137387349,181866560.0,4,64.0,12794590.0,15392412.0,1243701.236746220,19543364302810.0
1694399,7836,16248561397242.0,3114,1209347.2197869600,7836,1,137460800,181867485.0,4,64.0,12794661.0,15392497.0,1244816.0772789500,19543534579629.0
1694399,7836,16248839437998.0,3114,1214975.7896917300,7836,1,137534424,181868369.0,4,64.0,12794733.0,15392583.0,1251697.710340970,19543705642163.0
1694399,7836,16251061284372.0,4671,1213946.187619370,7836,1,137738754,181874544.0,4,63.0,12795240.0,15393192.0,1250237.7235689200,19544903472388.0
1694399,7836,16251345830080.0,3114,157523.15630911400,7836,1,137811495,181875355.0,4,64.0,12795330.0,15393279.0,1245132.4904908900,19545074301103.0
1694399,7836,16251624969956.0,3114,0.0,7836,1,137884176,181876244.0,4,64.0,12795401.0,15393367.0,1250651.433589350,19545244873616.0
1694399,7836,16251902592252.0,3114,0.0,7836,1,137956835,181877169.0,4,64.0,12795472.0,15393453.0,1246572.7012337100,19545416364005.0
1694399,7836,16252181534204.0,3114,0.0,7836,1,138029592,181878053.0,4,64.0,12795542.0,15393542.0,1237360.6173984500,19545586949625.0
1694399,7836,16254116051358.0,4671,1215835.1524797900,7836,1,138124463,181884285.0,5,64.0,12795988.0,15394077.0,1251625.2783860500,19546613670703.0
1694399,7836,16254512793418.0,4671,833483.0231817130,7836,1,138124463,181885296.0,5,65.0,12796062.0,15394166.0,1238152.0677367900,19546889284890.0
1694399,7836,16255340069990.0,4671,634065.5550402930,7836,1,138124463,181886221.0,5,65.0,12796136.0,15394255.0,1254771.2955429700,19547225969791.0
1694399,7836,16255340069990.0,4671,630820.0412477890,7836,1,138124463,181887032.0,5,65.0,12796207.0,15394342.0,1249360.574733200,19547559786626.0
1694399,7836,16255753358858.0,4671,627641.4597462650,7836,1,138124463,181887843.0,5,65.0,12796280.0,15394429.0,1243175.561337770,19547895479669.0
1694399,7836,16257907738718.0,4671,1210942.3914812200,7836,1,138179378,181893590.0,6,64.0,12796710.0,15394947.0,1241152.9070924300,19549212739736.0
1694399,7836,16258169789020.0,4671,960051.983059712,7836,1,138179378,181894738.0,6,64.0,12796786.0,15395036.0,1245593.5753710200,19549380495695.0
1694399,7836,16258337122884.0,4671,629743.6781321390,7836,1,138179378,181896148.0,6,65.0,12796857.0,15395123.0,1255041.6713719800,19549548292360.0
1694399,7836,16258501072286.0,4671,624796.0061483590,7836,1,138179378,181897086.0,6,64.0,12796928.0,15395208.0,1244816.704142460,19549715639243.0
1694399,7836,16258669317726.0,4671,623250.3505025400,7836,1,138179378,181898024.0,6,64.0,12797001.0,15395292.0,1242549.6943024700,19549883892160.0
1694399,7836,16260336449920.0,4671,1215268.4092837900,7836,1,138242051,181904065.0,6,63.0,12797446.0,15395828.0,1252764.759224810,19550890018857.0
1694399,7836,16260659119420.0,4671,1216597.5876697900,7836,1,138254877,181916824.0,6,63.0,12797521.0,15395919.0,971556.1122520890,19551057680570.0
1694399,7836,16260936768148.0,4671,1208758.4450985600,7836,1,138267588,181917749.0,6,64.0,12797593.0,15396004.0,0.0,19551224792629.0
1694399,7836,16261216923512.0,4671,1206938.0819757300,7836,1,138280294,181918560.0,6,63.0,12797663.0,15396091.0,0.0,19551392700944.0
1694399,7836,16261496482078.0,4671,1211611.8575095600,7836,1,138292953,181919371.0,6,64.0,12797734.0,15396179.0,0.0,19551560863269.0
1694399,7836,16263386899172.0,4671,1199235.5738113500,7836,1,138369361,181937320.0,6,63.0,12798244.0,15396718.0,1236465.9206241400,19552566248384.0
1694399,7836,16263721500538.0,4671,1212944.3431738600,7836,1,138382035,181938245.0,6,63.0,12798244.0,15396809.0,1249431.0783208100,19552733930333.0
1694399,7836,16264000823002.0,4671,1210182.452633460,7836,1,138394761,181946748.0,6,64.0,12798315.0,15396894.0,1247055.0755939700,19552901785548.0
1694399,7836,16264279758734.0,4671,1210649.9701590300,7836,1,138407419,181947693.0,6,64.0,12798388.0,15396979.0,1247023.9732182500,19553069583105.0
1694399,7836,16264559555842.0,4671,1212745.7437323400,7836,1,138420115,181948504.0,6,64.0,12798458.0,15397065.0,1249347.2044437900,19553237679870.0
1694399,7836,16264838774776.0,4671,1213535.8776835300,7836,1,138432874,181949429.0,6,64.0,12798537.0,15397162.0,1251262.7536249500,19553405447529.0
1694399,7836,16266775232230.0,4671,1214329.7447363400,7836,1,138508835,181993956.0,6,63.0,12798978.0,15397689.0,1249095.9114194500,19554410763408.0
1694399,7836,16267066855296.0,4671,1216659.3654642600,7836,1,138521609,182017929.0,6,64.0,12799049.0,15397774.0,1253546.5970885700,19554578474231.0
1694399,7836,16267348323656.0,4671,1210415.4329478600,7836,1,138534484,182018740.0,6,64.0,12799121.0,15397860.0,1248799.941133010,19554746338556.0
1694399,7836,16267626623006.0,4671,1208380.5598054400,7836,1,138547193,182065775.0,6,64.0,12799191.0,15397947.0,1183496.1453515300,19554914382495.0
1694399,7836,16267907362448.0,4671,1205223.3136770600,7836,1,138559811,182066664.0,6,64.0,12799264.0,15398031.0,1243523.4767906300,19555082271946.0
1694399,7836,16269826702124.0,4671,1206216.2734197000,7836,1,138654693,182157907.0,6,63.0,12799723.0,15398556.0,1242741.1319826000,19556088423011.0
1694399,7836,16270215255918.0,4671,1226864.2547494400,7836,1,138704140,182158954.0,6,65.0,12799794.0,15398642.0,966218.6378672880,19556163886620.0
1694399,7836,16270630226738.0,4671,1249094.8883890700,7836,1,138753608,182159716.0,6,65.0,12799866.0,15398731.0,741480.8106126320,19556163887638.0
1694399,7836,16271043492004.0,4671,1250017.9543768400,7836,1,138802854,182160592.0,6,65.0,12799939.0,15398816.0,741575.2552277300,19556163888298.0
1694399,7836,16271454893726.0,4671,1246368.237432000,7836,1,138852276,182161386.0,6,65.0,12800010.0,15398903.0,738444.8585984070,19556163888958.0
1694399,7836,16273625511712.0,4671,1216307.5761071500,7836,1,138977230,182166680.0,6,63.0,12800454.0,15399440.0,1247427.738508580,19556832022448.0
1694399,7836,16273905667062.0,4671,1229685.4792722800,7836,1,139027492,182167677.0,6,64.0,12800525.0,15399526.0,1077843.4445764200,19556998401727.0
1694399,7836,16274074626064.0,4671,1244510.826653360,7836,1,139077525,182168967.0,6,64.0,12800595.0,15399612.0,724550.7126055620,19557164095785.0
1694399,7836,16274241963130.0,4671,1243616.43996599,7836,1,139127797,182169778.0,6,64.0,12800667.0,15399697.0,723654.6350759960,19557329385276.0
1694399,7836,16274410090070.0,4671,1244622.0380891600,7836,1,139177804,182170703.0,6,64.0,12800737.0,15399783.0,725523.6048385170,19557494794081.0
1694399,7836,16276086258508.0,4671,1209648.7387510100,7836,1,139293298,182176399.0,6,63.0,12801173.0,15400311.0,1240406.2805581900,19558488911153.0
1694399,7836,16276424407428.0,4671,1215557.2780973700,7836,1,139305736,182177210.0,6,63.0,12801245.0,15400396.0,1247419.0438623100,19558655395264.0
1694399,7836,16276759947734.0,4671,1216709.1145671300,7836,1,139318099,182177210.0,6,63.0,12801315.0,15400483.0,1249364.2945827100,19558820516762.0
1694399,7836,16277097314048.0,4671,1215476.4139023300,7836,1,139330551,182177210.0,6,63.0,12801387.0,15400570.0,1246019.8141559800,19558986565430.0
1694399,7836,16277433259750.0,4671,1214398.9254730400,7836,1,139342933,182177210.0,6,63.0,12801458.0,15400655.0,1247247.8116453700,19559151963376.0
